"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:CC","cellular anatomical entity","GO:0110165","0.000022343053710156107","4.650857470484646","5768","231","225","6566","YOL090W,YLR083C,YFL045C,YKL085W,YER077C,YGR279C,YER171W,YPL026C,YGR203W,YDR341C,YPR020W,YDL074C,YEL006W,YOL145C,YDR143C,YPR137W,YKL204W,YJL008C,YBR025C,YDR441C,YGR282C,YHR065C,YPL271W,YGR257C,YPL106C,YLR372W,YML087C,YDL192W,YMR125W,YDL212W,YOR136W,YPL210C,YLR107W,YPL188W,YPR010C-A,YMR091C,YBR172C,YBR251W,YMR186W,YGR183C,YLR395C,YOR027W,YOL077W-A,YDR035W,YGR169C-A,YLL018C,YGR128C,YPL176C,YLR192C,YNL015W,YKL179C,YDR381W,YOR262W,YOR261C,YFL039C,YBR102C,YFL010C,YJR137C,YBR196C-A,YEL031W,YDR529C,YDL181W,YBR146W,YJR006W,YBR069C,YNL281W,YOR122C,YLR396C,YKR061W,YPL178W,YER165W,YOR376W,YOR350C,YJR051W,YPR149W,YLR429W,YDR155C,YMR258C,YDR050C,YJL154C,YGR055W,YDR373W,YGR054W,YKL060C,YML130C,YEL014C,YOL159C-A,YPR041W,YNL110C,YBR203W,YGL009C,YLR064W,YOR302W,YLR418C,YIL070C,YKL029C,YNL301C,YOR145C,YDR432W,YDL116W,YPL078C,YMR306C-A,YGR211W,YMR203W,YOR033C,YKL155C,YKR043C,YOR210W,YLR045C,YKR071C,YJL197W,YJL110C,YLR242C,YBR283C,YDR469W,YIL078W,YDR493W,YDR009W,YBL038W,YLR304C,YKL077W,YNR018W,YOR001W,YPL162C,YDR153C,YDR272W,YLR292C,YGL245W,YKL119C,YIL142W,YGL097W,YDL175C,YDR004W,YPR083W,YDR159W,YCR093W,YMR260C,YGL002W,YJR003C,YBR101C,YPR163C,YIL143C,YNL001W,YJL026W,YDL148C,YDL147W,YKL067W,YBR198C,YBR162W-A,YBR199W,YDL007W,YML081C-A,YLR376C,YBR077C,YPR108W,YEL005C,YDL238C,YER029C,YER030W,YNL138W,YBR034C,YDR071C,YFR010W,YDR194C,YKL079W,YKR016W,YML007C-A,YDR357C,YJL012C,YKL138C,YKL137W,YDR296W,YHR033W,YOR045W,YBR202W,YLR421C,YOR018W,YLR199C,YLR200W,YBR171W,YBR170C,YGL077C,YOL059W,YCR059C,YCR060W,YGR061C,YAL053W,YOL013C,YBR160W,YPL259C,YPL051W,YDR106W,YOR132W,YDR177W,YER021W,YBR245C,YNL100W,YNR054C,YPL231W,YPR051W,YBR264C,YPL173W,YDR138W,YBR165W,YDL086W,YLR309C,YJR008W,YDR513W,YNL287W,YKR065C,YNL091W,YFL022C,YNL070W,YPL265W,YBR095C,YAR027W,YMR222C,YER070W,YGR253C,YDL064W,YDR254W,YDR245W,YMR071C,YMR072W,YDR304C"
"GO:CC","protein-containing complex","GO:0032991","0.00002263776972317051","4.645166362140646","2325","231","120","6566","YOL090W,YER171W,YPR020W,YDL074C,YOL145C,YPR137W,YKL204W,YJL008C,YHR065C,YPL271W,YPL106C,YMR125W,YOR136W,YPL210C,YMR091C,YBR251W,YMR186W,YGR183C,YLR395C,YOL077W-A,YLL018C,YGR128C,YLR192C,YNL015W,YDR381W,YOR261C,YFL039C,YBR102C,YJR137C,YDR529C,YBR146W,YJR006W,YLR396C,YPL178W,YER165W,YOR350C,YDR155C,YJL154C,YGR054W,YPR041W,YNL110C,YGL009C,YLR064W,YLR418C,YNL301C,YOR145C,YDL116W,YPL078C,YMR203W,YKL155C,YOR210W,YKR071C,YJL110C,YBR283C,YDR469W,YDR009W,YBL038W,YOR001W,YDR153C,YLR292C,YGL245W,YKL119C,YIL142W,YDL175C,YDR004W,YDR159W,YCR093W,YMR260C,YPR163C,YIL143C,YNL001W,YJL026W,YDL148C,YDL147W,YBR198C,YDL007W,YML081C-A,YLR376C,YBR077C,YPR108W,YEL005C,YER029C,YFR010W,YKL079W,YKR016W,YDR357C,YJL012C,YKL138C,YDR296W,YOR045W,YBR202W,YLR421C,YLR200W,YBR171W,YBR170C,YOL059W,YCR060W,YOL013C,YBR160W,YPL259C,YDR106W,YOR132W,YDR177W,YER021W,YBR245C,YNL100W,YNR054C,YPL231W,YPR051W,YPL173W,YDR138W,YNL287W,YKR065C,YFL022C,YNL070W,YBR095C,YER070W,YGR253C,YDR254W,YDR245W"
"GO:CC","mitochondrial protein-containing complex","GO:0098798","0.0004381104831390165","3.358416354868029","220","231","23","6566","YPR020W,YPL271W,YOR136W,YBR251W,YGR183C,YLR395C,YOL077W-A,YDR529C,YBR146W,YPL078C,YMR203W,YKL155C,YBL038W,YML081C-A,YKR016W,YKL138C,YDR296W,YOR045W,YBR170C,YNL100W,YPL173W,YKR065C,YNL070W"
"GO:CC","intracellular membrane-bounded organelle","GO:0043231","0.0007212022293567646","3.14194293947065","4385","231","185","6566","YOL090W,YLR083C,YKL085W,YER077C,YGR279C,YER171W,YPL026C,YGR203W,YDR341C,YPR020W,YDL074C,YEL006W,YOL145C,YDR143C,YPR137W,YGR282C,YHR065C,YPL271W,YGR257C,YPL106C,YLR372W,YML087C,YDL192W,YMR125W,YDL212W,YOR136W,YPL210C,YLR107W,YPL188W,YMR091C,YBR172C,YBR251W,YMR186W,YGR183C,YLR395C,YOL077W-A,YDR035W,YGR169C-A,YLL018C,YGR128C,YPL176C,YNL015W,YKL179C,YDR381W,YFL039C,YBR102C,YFL010C,YJR137C,YEL031W,YDR529C,YDL181W,YBR146W,YJR006W,YBR069C,YNL281W,YLR396C,YKR061W,YPL178W,YER165W,YOR350C,YJR051W,YPR149W,YDR155C,YMR258C,YDR050C,YJL154C,YGR055W,YDR373W,YKL060C,YML130C,YOL159C-A,YNL110C,YBR203W,YLR064W,YLR418C,YIL070C,YKL029C,YOR145C,YDR432W,YDL116W,YPL078C,YGR211W,YMR203W,YOR033C,YKL155C,YKR043C,YOR210W,YKR071C,YJL197W,YJL110C,YLR242C,YBR283C,YDR469W,YIL078W,YDR493W,YDR009W,YBL038W,YLR304C,YKL077W,YNR018W,YOR001W,YPL162C,YDR153C,YLR292C,YGL245W,YKL119C,YGL097W,YDL175C,YDR004W,YPR083W,YDR159W,YCR093W,YGL002W,YJR003C,YIL143C,YJL026W,YDL148C,YDL147W,YKL067W,YBR198C,YBR162W-A,YBR199W,YDL007W,YML081C-A,YLR376C,YBR077C,YPR108W,YEL005C,YER029C,YER030W,YBR034C,YDR194C,YKR016W,YML007C-A,YDR357C,YJL012C,YKL138C,YKL137W,YDR296W,YOR045W,YBR202W,YLR421C,YLR200W,YBR171W,YBR170C,YGL077C,YOL059W,YCR059C,YCR060W,YAL053W,YOL013C,YBR160W,YPL259C,YPL051W,YDR106W,YOR132W,YDR177W,YBR245C,YNL100W,YNR054C,YPL231W,YPR051W,YBR264C,YPL173W,YDR138W,YBR165W,YDL086W,YLR309C,YJR008W,YDR513W,YNL287W,YKR065C,YNL070W,YPL265W,YBR095C,YAR027W,YMR222C,YER070W,YGR253C,YDL064W,YDR254W,YDR245W,YMR071C,YMR072W,YDR304C"
"GO:CC","membrane-bounded organelle","GO:0043227","0.0007375323579110507","3.132218921039374","4386","231","185","6566","YOL090W,YLR083C,YKL085W,YER077C,YGR279C,YER171W,YPL026C,YGR203W,YDR341C,YPR020W,YDL074C,YEL006W,YOL145C,YDR143C,YPR137W,YGR282C,YHR065C,YPL271W,YGR257C,YPL106C,YLR372W,YML087C,YDL192W,YMR125W,YDL212W,YOR136W,YPL210C,YLR107W,YPL188W,YMR091C,YBR172C,YBR251W,YMR186W,YGR183C,YLR395C,YOL077W-A,YDR035W,YGR169C-A,YLL018C,YGR128C,YPL176C,YNL015W,YKL179C,YDR381W,YFL039C,YBR102C,YFL010C,YJR137C,YEL031W,YDR529C,YDL181W,YBR146W,YJR006W,YBR069C,YNL281W,YLR396C,YKR061W,YPL178W,YER165W,YOR350C,YJR051W,YPR149W,YDR155C,YMR258C,YDR050C,YJL154C,YGR055W,YDR373W,YKL060C,YML130C,YOL159C-A,YNL110C,YBR203W,YLR064W,YLR418C,YIL070C,YKL029C,YOR145C,YDR432W,YDL116W,YPL078C,YGR211W,YMR203W,YOR033C,YKL155C,YKR043C,YOR210W,YKR071C,YJL197W,YJL110C,YLR242C,YBR283C,YDR469W,YIL078W,YDR493W,YDR009W,YBL038W,YLR304C,YKL077W,YNR018W,YOR001W,YPL162C,YDR153C,YLR292C,YGL245W,YKL119C,YGL097W,YDL175C,YDR004W,YPR083W,YDR159W,YCR093W,YGL002W,YJR003C,YIL143C,YJL026W,YDL148C,YDL147W,YKL067W,YBR198C,YBR162W-A,YBR199W,YDL007W,YML081C-A,YLR376C,YBR077C,YPR108W,YEL005C,YER029C,YER030W,YBR034C,YDR194C,YKR016W,YML007C-A,YDR357C,YJL012C,YKL138C,YKL137W,YDR296W,YOR045W,YBR202W,YLR421C,YLR200W,YBR171W,YBR170C,YGL077C,YOL059W,YCR059C,YCR060W,YAL053W,YOL013C,YBR160W,YPL259C,YPL051W,YDR106W,YOR132W,YDR177W,YBR245C,YNL100W,YNR054C,YPL231W,YPR051W,YBR264C,YPL173W,YDR138W,YBR165W,YDL086W,YLR309C,YJR008W,YDR513W,YNL287W,YKR065C,YNL070W,YPL265W,YBR095C,YAR027W,YMR222C,YER070W,YGR253C,YDL064W,YDR254W,YDR245W,YMR071C,YMR072W,YDR304C"
"GO:CC","proteasome accessory complex","GO:0022624","0.0012431244945417834","2.9054853761169164","22","231","7","6566","YOR261C,YDL147W,YDL007W,YPR108W,YFR010W,YLR421C,YER021W"
"GO:CC","proteasome regulatory particle","GO:0005838","0.0012431244945417834","2.9054853761169164","22","231","7","6566","YOR261C,YDL147W,YDL007W,YPR108W,YFR010W,YLR421C,YER021W"
"GO:CC","proteasome regulatory particle, lid subcomplex","GO:0008541","0.0021165587720826423","2.674369667640337","10","231","5","6566","YOR261C,YDL147W,YPR108W,YLR421C,YER021W"
"GO:CC","intracellular protein-containing complex","GO:0140535","0.00439964625337246","2.3565822408738955","561","231","39","6566","YER171W,YDL074C,YOL145C,YKL204W,YJL008C,YMR125W,YLL018C,YOR261C,YFL039C,YBR102C,YJR137C,YJR006W,YPL178W,YLR418C,YOR210W,YKR071C,YIL142W,YCR093W,YIL143C,YDL147W,YBR198C,YDL007W,YBR077C,YPR108W,YEL005C,YFR010W,YKL079W,YDR357C,YJL012C,YLR421C,YBR170C,YOL013C,YDR177W,YER021W,YPL231W,YPR051W,YDR138W,YGR253C,YDR245W"
"GO:CC","proteasome complex","GO:0000502","0.006717454450393192","2.172795269741829","48","231","9","6566","YOR261C,YDL147W,YDL007W,YPR108W,YFR010W,YLR421C,YDR177W,YER021W,YGR253C"
"GO:CC","endopeptidase complex","GO:1905369","0.02054880755897818","1.6872133750327498","55","231","9","6566","YOR261C,YDL147W,YDL007W,YPR108W,YFR010W,YLR421C,YDR177W,YER021W,YGR253C"
"GO:CC","membrane protein complex","GO:0098796","0.02085931972521061","1.6806998591120128","355","231","27","6566","YPR020W,YPL271W,YGR183C,YLR395C,YOL077W-A,YDR529C,YLR396C,YJL154C,YPL078C,YMR203W,YBR283C,YDR153C,YLR292C,YML081C-A,YBR077C,YKR016W,YOR045W,YBR171W,YBR170C,YOL013C,YPL259C,YOR132W,YNL100W,YNL287W,YKR065C,YNL070W,YDR245W"
"KEGG","Proteasome","KEGG:03050","0.018495885951583788","1.732924861176441","36","89","7","2094","YOR261C,YDL147W,YDL007W,YPR108W,YLR421C,YER021W,YGR253C"
"WP","Cytoplasmic tRNA synthetases","WP:WP219","0.0135577678814091","1.8678118057921258","17","38","5","810","YDR341C,YLL018C,YIL078W,YGL245W,YFL022C"
"TF","Factor: Abf1p; motif: NRTCAYTNNNNACGW","TF:M00197","0.000006733677807802118","5.171747667520426","2291","231","119","6599","YLR083C,YFL045C,YER171W,YDL074C,YDR143C,YPR137W,YKL204W,YJL008C,YBR025C,YGR282C,YHR065C,YPL106C,YDL192W,YMR125W,YDL212W,YPL210C,YLR107W,YPR010C-A,YBR172C,YGR183C,YOR027W,YDR035W,YLL018C,YGR128C,YLR192C,YNL015W,YKL179C,YOR262W,YOR261C,YFL039C,YJR137C,YEL031W,YDR529C,YBR146W,YJR006W,YOR122C,YLR396C,YER165W,YLR429W,YDR155C,YDR050C,YDR373W,YGR054W,YKL060C,YEL014C,YNL110C,YBR203W,YOR302W,YKL029C,YOR145C,YDR432W,YDL116W,YMR306C-A,YMR203W,YKR043C,YOR210W,YLR045C,YJL197W,YJL110C,YBR283C,YIL078W,YBL038W,YLR304C,YKL077W,YDR272W,YLR292C,YIL142W,YGL097W,YPR083W,YCR093W,YMR260C,YJR003C,YBR101C,YPR163C,YIL143C,YNL001W,YJL027C,YDL148C,YDL147W,YBR198C,YBR162W-A,YBR199W,YML081C-A,YLR376C,YBR077C,YPR108W,YEL005C,YNL138W,YFR010W,YDR194C,YKR016W,YJL012C,YDR296W,YHR033W,YOR045W,YBR202W,YLR421C,YLR199C,YLR200W,YGL077C,YOL059W,YCR060W,YGR061C,YAL053W,YPL259C,YPL051W,YDR177W,YPR051W,YBR264C,YDR138W,YBR165W,YLR309C,YNL287W,YKR065C,YNL070W,YBR095C,YER070W,YGR253C,YDR245W"
"TF","Factor: Abf1p; motif: NNWNRTCAYTNTANACGDANNN","TF:M00015","0.000008174109027947493","5.087559573876666","344","231","33","6599","YPR137W,YKL204W,YJL008C,YMR125W,YGR183C,YGR128C,YKL179C,YJR137C,YBR146W,YJR006W,YLR396C,YDR373W,YKL060C,YKL029C,YDR432W,YDL116W,YLR045C,YBR283C,YIL078W,YMR260C,YBR101C,YBR198C,YBR199W,YML081C-A,YBR077C,YNL138W,YFR010W,YDR194C,YKR016W,YGL077C,YAL053W,YGR253C,YDR245W"
"TF","Factor: Abf1p; motif: TAYCGTRTNDMRTGAT","TF:M01289","0.000029189633365953232","4.534771359898706","1103","231","69","6599","YFL045C,YER171W,YDL074C,YEL006W,YDR143C,YPR137W,YJL008C,YGR257C,YMR125W,YPR010C-A,YGR183C,YOR027W,YGR128C,YLR192C,YKL179C,YOR262W,YOR261C,YJR137C,YEL031W,YBR146W,YJR006W,YLR396C,YPL178W,YER165W,YLR429W,YDR050C,YJL154C,YDR373W,YGR054W,YKL060C,YNL110C,YOR302W,YLR418C,YKL029C,YOR145C,YDL116W,YMR306C-A,YMR203W,YOR210W,YBR283C,YIL078W,YDR493W,YBL038W,YIL142W,YGL097W,YCR093W,YMR260C,YGL002W,YBR101C,YPR163C,YNL001W,YBR198C,YBR162W-A,YBR199W,YBR077C,YNL138W,YFR010W,YDR194C,YDR296W,YLR421C,YLR199C,YLR200W,YCR060W,YAL053W,YPR051W,YLR309C,YKR065C,YNL070W,YGR253C"
